person_id,learnings,school_id,letter,summercamp,female,parental_schooling,parental_lincome,year,test_score
216,9.448835595323038,22,0,0,0,11,14.076093576183423,4,1.9998613658629913
216,9.448835595323038,22,0,0,0,11,14.076093576183423,7,1.6207983955930334
216,9.448835595323038,22,0,0,0,11,14.076093576183423,8,1.7770903632346793
216,9.448835595323038,22,0,0,0,11,14.076093576183423,9,2.1821785655629884
216,9.448835595323038,22,0,0,0,11,14.076093576183423,10,2.460074878579764
216,9.448835595323038,22,0,0,0,11,14.076093576183423,5,1.9105073116077662
216,9.448835595323038,22,0,0,0,11,14.076093576183423,6,2.440541800596929
217,9.28777304224787,23,0,0,1,10,13.90381191124845,2,1.2125358736647691
217,9.28777304224787,23,0,0,1,10,13.90381191124845,3,1.1984479656258349
217,9.28777304224787,23,0,0,1,10,13.90381191124845,4,0.7810775065942559
217,9.28777304224787,23,0,0,1,10,13.90381191124845,7,1.120672693570872
217,9.28777304224787,23,0,0,1,10,13.90381191124845,8,1.7248721909720777
217,9.28777304224787,23,0,0,1,10,13.90381191124845,9,1.462345366897055
217,9.28777304224787,23,0,0,1,10,13.90381191124845,10,1.7644249106414398
217,9.28777304224787,23,0,0,1,10,13.90381191124845,5,1.6014314734833464
217,9.28777304224787,23,0,0,1,10,13.90381191124845,6,1.5911475480329988
218,8.720608870631965,12,0,1,1,11,14.540419596356626,2,1.414223691573044
218,8.720608870631965,12,0,1,1,11,14.540419596356626,3,1.0859428297179934
218,8.720608870631965,12,0,1,1,11,14.540419596356626,4,2.290748858363011
218,8.720608870631965,12,0,1,1,11,14.540419596356626,7,2.2460631017639967
218,8.720608870631965,12,0,1,1,11,14.540419596356626,8,1.6595275765748836
218,8.720608870631965,12,0,1,1,11,14.540419596356626,9,1.9645650135482386
218,8.720608870631965,12,0,1,1,11,14.540419596356626,10,2.0089918551956063
218,8.720608870631965,12,0,1,1,11,14.540419596356626,5,0.9869401673062154
218,8.720608870631965,12,0,1,1,11,14.540419596356626,6,1.8820954740517026
219,11.34478738809738,8,0,0,1,11,14.539212613690358,2,2.3058007002275036
219,11.34478738809738,8,0,0,1,11,14.539212613690358,3,2.230686681397909
219,11.34478738809738,8,0,0,1,11,14.539212613690358,4,2.793521184751095
219,11.34478738809738,8,0,0,1,11,14.539212613690358,7,2.0935869995354226
219,11.34478738809738,8,0,0,1,11,14.539212613690358,8,2.314183329402821
219,11.34478738809738,8,0,0,1,11,14.539212613690358,9,1.9251880592349402
219,11.34478738809738,8,0,0,1,11,14.539212613690358,10,2.3674603308841653
219,11.34478738809738,8,0,0,1,11,14.539212613690358,5,2.352236405117521
219,11.34478738809738,8,0,0,1,11,14.539212613690358,6,2.4886208020808773
220,9.608563661299044,8,0,0,0,11,14.976916217837477,2,3.08367631609313
220,9.608563661299044,8,0,0,0,11,14.976916217837477,3,2.3874449975757175
220,9.608563661299044,8,0,0,0,11,14.976916217837477,4,2.6092242978605937
220,9.608563661299044,8,0,0,0,11,14.976916217837477,7,2.670171498178843
220,9.608563661299044,8,0,0,0,11,14.976916217837477,8,2.797312865851535
220,9.608563661299044,8,0,0,0,11,14.976916217837477,9,2.4933716261349756
220,9.608563661299044,8,0,0,0,11,14.976916217837477,10,2.7334667560483292
220,9.608563661299044,8,0,0,0,11,14.976916217837477,5,2.306613610085777
220,9.608563661299044,8,0,0,0,11,14.976916217837477,6,2.562776478567112
221,10.865374501423862,15,0,0,0,11,14.46475509355689,2,2.0212630239044587
221,10.865374501423862,15,0,0,0,11,14.46475509355689,3,2.474751781637863
221,10.865374501423862,15,0,0,0,11,14.46475509355689,4,2.315769806214618
221,10.865374501423862,15,0,0,0,11,14.46475509355689,7,2.3778554192688723
221,10.865374501423862,15,0,0,0,11,14.46475509355689,8,2.03240363146289
221,10.865374501423862,15,0,0,0,11,14.46475509355689,9,2.1808529406803863
221,10.865374501423862,15,0,0,0,11,14.46475509355689,10,2.3142788816606372
221,10.865374501423862,15,0,0,0,11,14.46475509355689,5,2.427093823890255
221,10.865374501423862,15,0,0,0,11,14.46475509355689,6,2.3205881890675055
222,10.1640192107813,19,0,0,0,11,13.904595278642205,2,1.568449265848776
222,10.1640192107813,19,0,0,0,11,13.904595278642205,3,2.3251792277011516
222,10.1640192107813,19,0,0,0,11,13.904595278642205,4,2.3572136678357016
222,10.1640192107813,19,0,0,0,11,13.904595278642205,7,2.2009923926388586
222,10.1640192107813,19,0,0,0,11,13.904595278642205,8,2.0825640922700965
222,10.1640192107813,19,0,0,0,11,13.904595278642205,9,2.0561613461144757
222,10.1640192107813,19,0,0,0,11,13.904595278642205,10,2.1985722872960825
222,10.1640192107813,19,0,0,0,11,13.904595278642205,5,1.9158147749767045
222,10.1640192107813,19,0,0,0,11,13.904595278642205,6,2.7912262541652844
223,11.191645837896337,12,0,0,1,11,14.18733847146425,2,2.06709419261505
223,11.191645837896337,12,0,0,1,11,14.18733847146425,3,2.521919857353826
223,11.191645837896337,12,0,0,1,11,14.18733847146425,4,2.1873435110795296
223,11.191645837896337,12,0,0,1,11,14.18733847146425,7,3.126957588221667
223,11.191645837896337,12,0,0,1,11,14.18733847146425,8,2.429452436293772
223,11.191645837896337,12,0,0,1,11,14.18733847146425,9,2.0188327027317734
223,11.191645837896337,12,0,0,1,11,14.18733847146425,10,2.0044215437499173
223,11.191645837896337,12,0,0,1,11,14.18733847146425,5,1.9190489358718485
223,11.191645837896337,12,0,0,1,11,14.18733847146425,6,2.160665342797935
224,9.497723681030626,26,1,1,1,12,14.564519581794865,2,2.026696587651978
224,9.497723681030626,26,1,1,1,12,14.564519581794865,3,2.6326709745554426
224,9.497723681030626,26,1,1,1,12,14.564519581794865,4,2.3476582580177734
224,9.497723681030626,26,1,1,1,12,14.564519581794865,7,2.889117828103891
224,9.497723681030626,26,1,1,1,12,14.564519581794865,8,3.1404162917579135
224,9.497723681030626,26,1,1,1,12,14.564519581794865,9,2.6582783956180935
224,9.497723681030626,26,1,1,1,12,14.564519581794865,10,3.0994714383871202
224,9.497723681030626,26,1,1,1,12,14.564519581794865,5,2.5455406913312446
224,9.497723681030626,26,1,1,1,12,14.564519581794865,6,3.185302288764594
225,8.741244796764851,26,0,1,0,10,13.672572954713788,2,1.680089498035809
225,8.741244796764851,26,0,1,0,10,13.672572954713788,3,1.5358344421391152
225,8.741244796764851,26,0,1,0,10,13.672572954713788,4,0.6187017976758628
225,8.741244796764851,26,0,1,0,10,13.672572954713788,7,1.9492831161886215
225,8.741244796764851,26,0,1,0,10,13.672572954713788,8,1.4099344065581945
225,8.741244796764851,26,0,1,0,10,13.672572954713788,9,1.5454286648969238
225,8.741244796764851,26,0,1,0,10,13.672572954713788,10,1.6360622091261856
225,8.741244796764851,26,0,1,0,10,13.672572954713788,5,1.2431404458155553
225,8.741244796764851,26,0,1,0,10,13.672572954713788,6,1.3504237192654547
226,8.987879307002704,28,0,0,0,10,13.634582126832541,2,1.5015677563434018
226,8.987879307002704,28,0,0,0,10,13.634582126832541,3,2.584606512013913
226,8.987879307002704,28,0,0,0,10,13.634582126832541,4,2.4522717690016647
226,8.987879307002704,28,0,0,0,10,13.634582126832541,7,2.309997996139641
226,8.987879307002704,28,0,0,0,10,13.634582126832541,8,2.362594652267282
226,8.987879307002704,28,0,0,0,10,13.634582126832541,9,1.9015876477069606
226,8.987879307002704,28,0,0,0,10,13.634582126832541,10,1.55431058849456
226,8.987879307002704,28,0,0,0,10,13.634582126832541,5,1.5698957700834524
226,8.987879307002704,28,0,0,0,10,13.634582126832541,6,2.1948390388916
227,11.859310240563623,1,1,1,0,11,14.689986609104691,2,2.7474779142171317
227,11.859310240563623,1,1,1,0,11,14.689986609104691,3,2.765710111432599
227,11.859310240563623,1,1,1,0,11,14.689986609104691,4,2.264096831399056
227,11.859310240563623,1,1,1,0,11,14.689986609104691,7,3.929026904367646
227,11.859310240563623,1,1,1,0,11,14.689986609104691,8,3.2642078778722206
227,11.859310240563623,1,1,1,0,11,14.689986609104691,9,2.747519578940811
227,11.859310240563623,1,1,1,0,11,14.689986609104691,10,3.4093308130525415
227,11.859310240563623,1,1,1,0,11,14.689986609104691,5,2.587083287280948
227,11.859310240563623,1,1,1,0,11,14.689986609104691,6,2.9739988614698962
228,9.367264566460335,22,1,1,0,13,15.582648292427068,2,2.384383131273018
228,9.367264566460335,22,1,1,0,13,15.582648292427068,3,2.4209660045844816
228,9.367264566460335,22,1,1,0,13,15.582648292427068,4,2.8981835799953757
228,9.367264566460335,22,1,1,0,13,15.582648292427068,7,3.0633070276788823
228,9.367264566460335,22,1,1,0,13,15.582648292427068,8,3.2781483420618818
228,9.367264566460335,22,1,1,0,13,15.582648292427068,9,2.9120384371948935
228,9.367264566460335,22,1,1,0,13,15.582648292427068,10,2.9534679300686384
228,9.367264566460335,22,1,1,0,13,15.582648292427068,5,3.082200682211945
228,9.367264566460335,22,1,1,0,13,15.582648292427068,6,3.231891096795644
229,9.950661739944293,27,1,1,1,12,15.189008030110772,2,3.063795368992795
229,9.950661739944293,27,1,1,1,12,15.189008030110772,3,2.488602000555257
229,9.950661739944293,27,1,1,1,12,15.189008030110772,4,2.0725678294922503
229,9.950661739944293,27,1,1,1,12,15.189008030110772,7,3.8376879107247133
229,9.950661739944293,27,1,1,1,12,15.189008030110772,8,3.3710226439673785
229,9.950661739944293,27,1,1,1,12,15.189008030110772,9,3.2961567273261783
229,9.950661739944293,27,1,1,1,12,15.189008030110772,10,2.9019929707962677
229,9.950661739944293,27,1,1,1,12,15.189008030110772,5,2.9873194282087625
229,9.950661739944293,27,1,1,1,12,15.189008030110772,6,3.4396027525041513
230,10.163717366372124,21,0,0,1,11,13.97263161318142,2,2.4337558955909144
230,10.163717366372124,21,0,0,1,11,13.97263161318142,3,1.5588788956361854
230,10.163717366372124,21,0,0,1,11,13.97263161318142,4,2.2003373907987327
230,10.163717366372124,21,0,0,1,11,13.97263161318142,7,2.308214497940143
230,10.163717366372124,21,0,0,1,11,13.97263161318142,8,2.0666780060843264
230,10.163717366372124,21,0,0,1,11,13.97263161318142,9,1.6207224137590868
230,10.163717366372124,21,0,0,1,11,13.97263161318142,10,1.9312059526184155
230,10.163717366372124,21,0,0,1,11,13.97263161318142,5,2.3154252342107577
230,10.163717366372124,21,0,0,1,11,13.97263161318142,6,2.366452098164182
231,10.927886307911386,14,0,1,0,11,14.848017312261893,2,2.867413010473037
231,10.927886307911386,14,0,1,0,11,14.848017312261893,3,2.6466402983428075
231,10.927886307911386,14,0,1,0,11,14.848017312261893,4,1.9649689349513395
231,10.927886307911386,14,0,1,0,11,14.848017312261893,7,3.4744780632003875
231,10.927886307911386,14,0,1,0,11,14.848017312261893,8,3.435515807824731
231,10.927886307911386,14,0,1,0,11,14.848017312261893,9,3.1514607062026143
231,10.927886307911386,14,0,1,0,11,14.848017312261893,10,2.828750666453404
231,10.927886307911386,14,0,1,0,11,14.848017312261893,5,1.6545423869980909
231,10.927886307911386,14,0,1,0,11,14.848017312261893,6,3.1432631828354163
232,11.18624573947053,2,1,1,0,11,14.590649163872786,2,2.572716195014714
232,11.18624573947053,2,1,1,0,11,14.590649163872786,3,3.755477381291297
232,11.18624573947053,2,1,1,0,11,14.590649163872786,4,2.6786867181610834
232,11.18624573947053,2,1,1,0,11,14.590649163872786,7,2.5624600482624684
232,11.18624573947053,2,1,1,0,11,14.590649163872786,8,2.3305609483058434
232,11.18624573947053,2,1,1,0,11,14.590649163872786,9,2.7788878494016167
232,11.18624573947053,2,1,1,0,11,14.590649163872786,10,2.935064719571627
232,11.18624573947053,2,1,1,0,11,14.590649163872786,5,2.6282676817593456
232,11.18624573947053,2,1,1,0,11,14.590649163872786,6,2.8434216638454703
233,10.600262962735735,17,1,1,0,12,14.759531653035085,2,2.955371507292257
233,10.600262962735735,17,1,1,0,12,14.759531653035085,3,2.836868972597015
233,10.600262962735735,17,1,1,0,12,14.759531653035085,4,2.732409348746834
233,10.600262962735735,17,1,1,0,12,14.759531653035085,7,3.2170354446644636
233,10.600262962735735,17,1,1,0,12,14.759531653035085,8,2.82289848038079
233,10.600262962735735,17,1,1,0,12,14.759531653035085,9,3.2395695762941727
233,10.600262962735735,17,1,1,0,12,14.759531653035085,10,3.501054568503723
233,10.600262962735735,17,1,1,0,12,14.759531653035085,5,2.7885995895660125
233,10.600262962735735,17,1,1,0,12,14.759531653035085,6,3.712039405326302
234,10.511770765641614,9,0,1,0,11,15.354515510829055,2,3.5105176501739512
234,10.511770765641614,9,0,1,0,11,15.354515510829055,3,2.8820146762449075
234,10.511770765641614,9,0,1,0,11,15.354515510829055,4,3.3336001543655875
234,10.511770765641614,9,0,1,0,11,15.354515510829055,7,4.2299434659726325
234,10.511770765641614,9,0,1,0,11,15.354515510829055,8,3.0578799866631274
234,10.511770765641614,9,0,1,0,11,15.354515510829055,9,3.858208364958788
234,10.511770765641614,9,0,1,0,11,15.354515510829055,10,3.5086631804222015
234,10.511770765641614,9,0,1,0,11,15.354515510829055,6,3.4173575967160548
235,9.67152486011273,7,0,0,0,12,14.757667060736402,2,2.760408894135494
235,9.67152486011273,7,0,0,0,12,14.757667060736402,3,2.538433846443438
235,9.67152486011273,7,0,0,0,12,14.757667060736402,4,2.27040979147127
235,9.67152486011273,7,0,0,0,12,14.757667060736402,7,2.3055186368397793
235,9.67152486011273,7,0,0,0,12,14.757667060736402,8,2.4934111081606933
235,9.67152486011273,7,0,0,0,12,14.757667060736402,9,2.448519651083386
235,9.67152486011273,7,0,0,0,12,14.757667060736402,10,2.281957596674415
235,9.67152486011273,7,0,0,0,12,14.757667060736402,5,2.286008623628764
235,9.67152486011273,7,0,0,0,12,14.757667060736402,6,1.9578450304341954
236,9.609560155054147,3,0,0,0,12,14.99673980504661,2,2.490786423681592
236,9.609560155054147,3,0,0,0,12,14.99673980504661,3,2.3353466427148284
236,9.609560155054147,3,0,0,0,12,14.99673980504661,4,2.7588291382185846
236,9.609560155054147,3,0,0,0,12,14.99673980504661,7,2.2728108271385494
236,9.609560155054147,3,0,0,0,12,14.99673980504661,8,1.8588693847957394
236,9.609560155054147,3,0,0,0,12,14.99673980504661,9,2.321519675352852
236,9.609560155054147,3,0,0,0,12,14.99673980504661,10,2.334363460143596
236,9.609560155054147,3,0,0,0,12,14.99673980504661,5,2.29081927340473
236,9.609560155054147,3,0,0,0,12,14.99673980504661,6,2.312693420433133
237,11.83118385062358,29,0,1,0,11,14.749505756050219,2,3.1505319015220175
237,11.83118385062358,29,0,1,0,11,14.749505756050219,3,1.8355513283655032
237,11.83118385062358,29,0,1,0,11,14.749505756050219,4,2.9461476912435947
237,11.83118385062358,29,0,1,0,11,14.749505756050219,7,3.2596285773089564
237,11.83118385062358,29,0,1,0,11,14.749505756050219,8,2.7308204517511596
237,11.83118385062358,29,0,1,0,11,14.749505756050219,9,2.810087688582929
237,11.83118385062358,29,0,1,0,11,14.749505756050219,10,3.1402168898093854
237,11.83118385062358,29,0,1,0,11,14.749505756050219,5,2.491859885367271
237,11.83118385062358,29,0,1,0,11,14.749505756050219,6,2.8303717855468333
238,10.881659367337505,13,0,1,1,14,15.800132332729866,2,2.865848103502933
238,10.881659367337505,13,0,1,1,14,15.800132332729866,3,2.8637384016817378
238,10.881659367337505,13,0,1,1,14,15.800132332729866,4,2.906335318880242
238,10.881659367337505,13,0,1,1,14,15.800132332729866,7,3.6333848545651906
238,10.881659367337505,13,0,1,1,14,15.800132332729866,8,3.2835992471983193
238,10.881659367337505,13,0,1,1,14,15.800132332729866,9,3.5430760459411728
238,10.881659367337505,13,0,1,1,14,15.800132332729866,10,3.5285630740999756
238,10.881659367337505,13,0,1,1,14,15.800132332729866,5,3.178428616485573
238,10.881659367337505,13,0,1,1,14,15.800132332729866,6,3.153775825441763
239,10.29584774868638,13,0,0,1,12,14.940890906171921,2,3.2000863944923195
239,10.29584774868638,13,0,0,1,12,14.940890906171921,3,2.7751981004823034
239,10.29584774868638,13,0,0,1,12,14.940890906171921,4,3.1378180882989435
239,10.29584774868638,13,0,0,1,12,14.940890906171921,7,3.0855655946386644
239,10.29584774868638,13,0,0,1,12,14.940890906171921,8,2.7301832618237003
239,10.29584774868638,13,0,0,1,12,14.940890906171921,9,2.4932547059219647
239,10.29584774868638,13,0,0,1,12,14.940890906171921,10,3.0162334324562763
239,10.29584774868638,13,0,0,1,12,14.940890906171921,5,2.1716113950226923
239,10.29584774868638,13,0,0,1,12,14.940890906171921,6,2.648953506875516
240,10.19277928338556,13,1,0,0,10,14.480881703921499,2,2.2394840077870737
240,10.19277928338556,13,1,0,0,10,14.480881703921499,3,2.476233860680814
240,10.19277928338556,13,1,0,0,10,14.480881703921499,4,1.9830890654603104
240,10.19277928338556,13,1,0,0,10,14.480881703921499,7,1.8315376519079036
240,10.19277928338556,13,1,0,0,10,14.480881703921499,8,1.8556742317991535
240,10.19277928338556,13,1,0,0,10,14.480881703921499,9,1.5296614475471342
240,10.19277928338556,13,1,0,0,10,14.480881703921499,10,1.8857288946567137
240,10.19277928338556,13,1,0,0,10,14.480881703921499,5,2.0457913298296635
240,10.19277928338556,13,1,0,0,10,14.480881703921499,6,1.2545360798171818
241,11.824713439153307,22,1,1,0,11,14.751209119313673,2,3.204747705198725
241,11.824713439153307,22,1,1,0,11,14.751209119313673,3,3.3990182625991108
241,11.824713439153307,22,1,1,0,11,14.751209119313673,4,2.8137840252391046
241,11.824713439153307,22,1,1,0,11,14.751209119313673,7,3.431470322603926
241,11.824713439153307,22,1,1,0,11,14.751209119313673,8,3.442621336762098
241,11.824713439153307,22,1,1,0,11,14.751209119313673,9,2.8078746021646586
241,11.824713439153307,22,1,1,0,11,14.751209119313673,10,2.8660800403199267
241,11.824713439153307,22,1,1,0,11,14.751209119313673,5,3.113690851090685
241,11.824713439153307,22,1,1,0,11,14.751209119313673,6,3.1506078785114306
242,11.054074852908078,12,0,1,0,12,15.29610215731151,2,2.815762199472088
242,11.054074852908078,12,0,1,0,12,15.29610215731151,3,2.852701298781936
242,11.054074852908078,12,0,1,0,12,15.29610215731151,4,3.10527108153817
242,11.054074852908078,12,0,1,0,12,15.29610215731151,7,3.9007443620007685
242,11.054074852908078,12,0,1,0,12,15.29610215731151,8,3.2641461166663843
242,11.054074852908078,12,0,1,0,12,15.29610215731151,9,3.441744760047777
242,11.054074852908078,12,0,1,0,12,15.29610215731151,10,3.5143036963210608
242,11.054074852908078,12,0,1,0,12,15.29610215731151,5,2.674802950974928
242,11.054074852908078,12,0,1,0,12,15.29610215731151,6,3.453253124965954
243,9.965117839915104,7,0,1,0,11,14.602192924628016,2,2.8737927474519562
243,9.965117839915104,7,0,1,0,11,14.602192924628016,3,2.7262580615984935
243,9.965117839915104,7,0,1,0,11,14.602192924628016,4,2.819122139391467
243,9.965117839915104,7,0,1,0,11,14.602192924628016,7,2.7756218538607875
243,9.965117839915104,7,0,1,0,11,14.602192924628016,8,3.1659044756632486
243,9.965117839915104,7,0,1,0,11,14.602192924628016,9,2.4841852940996803
243,9.965117839915104,7,0,1,0,11,14.602192924628016,10,3.4859042819707615
243,9.965117839915104,7,0,1,0,11,14.602192924628016,5,2.239435558540295
243,9.965117839915104,7,0,1,0,11,14.602192924628016,6,2.9114851399765582
244,10.383878385448076,20,0,0,0,11,13.768353385531185,2,1.880875005858605
244,10.383878385448076,20,0,0,0,11,13.768353385531185,3,1.424581705268895
244,10.383878385448076,20,0,0,0,11,13.768353385531185,4,2.4400383105709684
244,10.383878385448076,20,0,0,0,11,13.768353385531185,7,1.8751857150162732
244,10.383878385448076,20,0,0,0,11,13.768353385531185,8,2.1371914327308668
244,10.383878385448076,20,0,0,0,11,13.768353385531185,9,2.0175290467850195
244,10.383878385448076,20,0,0,0,11,13.768353385531185,10,2.1192446071254563
244,10.383878385448076,20,0,0,0,11,13.768353385531185,5,1.9371531296200852
244,10.383878385448076,20,0,0,0,11,13.768353385531185,6,1.799456088315004
245,7.823145050911917,3,0,0,1,10,13.280466901768577,2,1.0796062820361747
245,7.823145050911917,3,0,0,1,10,13.280466901768577,3,1.3805245039611582
245,7.823145050911917,3,0,0,1,10,13.280466901768577,4,0.9703048070791189
245,7.823145050911917,3,0,0,1,10,13.280466901768577,7,0.8719354851391792
245,7.823145050911917,3,0,0,1,10,13.280466901768577,8,0.6763392265312425
245,7.823145050911917,3,0,0,1,10,13.280466901768577,9,1.1332691647261441
245,7.823145050911917,3,0,0,1,10,13.280466901768577,10,0.6307087706033225
245,7.823145050911917,3,0,0,1,10,13.280466901768577,5,1.640194178534161
245,7.823145050911917,3,0,0,1,10,13.280466901768577,6,0.9576467901311633
246,10.107902569714538,8,1,1,1,11,14.712292453961997,2,2.714742283874198
246,10.107902569714538,8,1,1,1,11,14.712292453961997,3,2.976578155685017
246,10.107902569714538,8,1,1,1,11,14.712292453961997,4,3.1736878893404286
246,10.107902569714538,8,1,1,1,11,14.712292453961997,7,2.51201641726741
246,10.107902569714538,8,1,1,1,11,14.712292453961997,8,2.855768325638229
246,10.107902569714538,8,1,1,1,11,14.712292453961997,9,2.7158121845797933
246,10.107902569714538,8,1,1,1,11,14.712292453961997,10,2.785259387720482
246,10.107902569714538,8,1,1,1,11,14.712292453961997,5,2.7617352942552458
246,10.107902569714538,8,1,1,1,11,14.712292453961997,6,3.1625292414914625
247,8.620638332649056,17,0,0,0,11,14.199586073815357,2,2.3288973124864745
247,8.620638332649056,17,0,0,0,11,14.199586073815357,3,2.0425501377532154
247,8.620638332649056,17,0,0,0,11,14.199586073815357,4,1.6409261775538528
247,8.620638332649056,17,0,0,0,11,14.199586073815357,7,2.4984846342542246
247,8.620638332649056,17,0,0,0,11,14.199586073815357,8,2.184665913304848
247,8.620638332649056,17,0,0,0,11,14.199586073815357,9,2.560466531795703
247,8.620638332649056,17,0,0,0,11,14.199586073815357,10,2.4440292256957896
247,8.620638332649056,17,0,0,0,11,14.199586073815357,5,2.7956612628253166
247,8.620638332649056,17,0,0,0,11,14.199586073815357,6,1.9223625805973994
248,9.696640475799619,26,0,0,1,10,14.663226662542414,2,2.737606112614088
248,9.696640475799619,26,0,0,1,10,14.663226662542414,3,3.6978209033151286
248,9.696640475799619,26,0,0,1,10,14.663226662542414,4,2.9532347631709883
248,9.696640475799619,26,0,0,1,10,14.663226662542414,7,2.924351662517129
248,9.696640475799619,26,0,0,1,10,14.663226662542414,8,2.758300735904853
248,9.696640475799619,26,0,0,1,10,14.663226662542414,9,2.7305970085250135
248,9.696640475799619,26,0,0,1,10,14.663226662542414,10,2.646794324430892
248,9.696640475799619,26,0,0,1,10,14.663226662542414,5,2.730827816133784
248,9.696640475799619,26,0,0,1,10,14.663226662542414,6,2.7532520459916268
249,9.981622354992991,9,0,0,1,10,14.276966587526928,2,2.047120097895385
249,9.981622354992991,9,0,0,1,10,14.276966587526928,3,2.5616772664162526
249,9.981622354992991,9,0,0,1,10,14.276966587526928,4,1.983254706798686
249,9.981622354992991,9,0,0,1,10,14.276966587526928,7,2.3009387917562245
249,9.981622354992991,9,0,0,1,10,14.276966587526928,8,1.6632424465508726
249,9.981622354992991,9,0,0,1,10,14.276966587526928,9,2.348082180637373
249,9.981622354992991,9,0,0,1,10,14.276966587526928,10,2.0497466817315027
249,9.981622354992991,9,0,0,1,10,14.276966587526928,5,2.647260381709844
249,9.981622354992991,9,0,0,1,10,14.276966587526928,6,2.1785756254782744
250,8.912076648285518,20,0,1,1,11,14.594246694632773,2,2.4356256747142746
250,8.912076648285518,20,0,1,1,11,14.594246694632773,3,2.4771656448827613
250,8.912076648285518,20,0,1,1,11,14.594246694632773,4,2.962359468864883
250,8.912076648285518,20,0,1,1,11,14.594246694632773,7,3.0252364649585974
250,8.912076648285518,20,0,1,1,11,14.594246694632773,8,2.63052149513535
250,8.912076648285518,20,0,1,1,11,14.594246694632773,9,2.6208073891168864
250,8.912076648285518,20,0,1,1,11,14.594246694632773,10,2.7966268863553867
250,8.912076648285518,20,0,1,1,11,14.594246694632773,5,2.538044213737027
250,8.912076648285518,20,0,1,1,11,14.594246694632773,6,2.8734491356835905
251,9.830174401250511,2,1,1,0,12,15.141838828823046,2,3.0877085189973856
251,9.830174401250511,2,1,1,0,12,15.141838828823046,3,2.8790636234370828
251,9.830174401250511,2,1,1,0,12,15.141838828823046,4,3.1148660873620186
251,9.830174401250511,2,1,1,0,12,15.141838828823046,7,3.6311682516104913
251,9.830174401250511,2,1,1,0,12,15.141838828823046,8,2.78738920417566
251,9.830174401250511,2,1,1,0,12,15.141838828823046,9,3.1072977625625007
251,9.830174401250511,2,1,1,0,12,15.141838828823046,10,2.8023524259927712
251,9.830174401250511,2,1,1,0,12,15.141838828823046,5,2.816301321699101
251,9.830174401250511,2,1,1,0,12,15.141838828823046,6,3.227497092926114
252,10.980672942990724,23,1,1,1,12,15.21386892467413,2,2.71849978055232
252,10.980672942990724,23,1,1,1,12,15.21386892467413,3,3.3162852592579255
252,10.980672942990724,23,1,1,1,12,15.21386892467413,4,2.6548083753507252
252,10.980672942990724,23,1,1,1,12,15.21386892467413,7,3.251852107399449
252,10.980672942990724,23,1,1,1,12,15.21386892467413,8,3.1401251399076857
252,10.980672942990724,23,1,1,1,12,15.21386892467413,9,3.273413822225799
252,10.980672942990724,23,1,1,1,12,15.21386892467413,10,2.9390294841616744
252,10.980672942990724,23,1,1,1,12,15.21386892467413,5,2.2683945705280517
252,10.980672942990724,23,1,1,1,12,15.21386892467413,6,3.09558033856339
253,9.353548556169923,16,0,0,1,11,14.427375536178449,2,2.4880865561294523
253,9.353548556169923,16,0,0,1,11,14.427375536178449,3,2.6427482371107818
253,9.353548556169923,16,0,0,1,11,14.427375536178449,4,1.9325860680786686
253,9.353548556169923,16,0,0,1,11,14.427375536178449,7,2.067018496150032
253,9.353548556169923,16,0,0,1,11,14.427375536178449,8,1.7169952194542468
253,9.353548556169923,16,0,0,1,11,14.427375536178449,9,1.3795237946837267
253,9.353548556169923,16,0,0,1,11,14.427375536178449,10,1.6369379553181005
253,9.353548556169923,16,0,0,1,11,14.427375536178449,5,1.8645057139080796
253,9.353548556169923,16,0,0,1,11,14.427375536178449,6,1.739231390658254
254,10.689245023020296,26,0,0,0,11,14.245259031477916,2,1.8495671103370859
254,10.689245023020296,26,0,0,0,11,14.245259031477916,3,2.1601644300305534
254,10.689245023020296,26,0,0,0,11,14.245259031477916,4,2.1208061414270465
254,10.689245023020296,26,0,0,0,11,14.245259031477916,7,2.497412853140788
254,10.689245023020296,26,0,0,0,11,14.245259031477916,8,2.3242745280259807
254,10.689245023020296,26,0,0,0,11,14.245259031477916,9,2.2753767895204984
254,10.689245023020296,26,0,0,0,11,14.245259031477916,10,2.3565278058260137
254,10.689245023020296,26,0,0,0,11,14.245259031477916,5,2.0325190088583316
254,10.689245023020296,26,0,0,0,11,14.245259031477916,6,2.013519660644569
255,10.013132023674205,14,0,0,0,12,14.715841936057194,2,2.7812496880386592
255,10.013132023674205,14,0,0,0,12,14.715841936057194,3,2.359466500164962
255,10.013132023674205,14,0,0,0,12,14.715841936057194,4,2.465743580817192
255,10.013132023674205,14,0,0,0,12,14.715841936057194,7,2.309487527107419
255,10.013132023674205,14,0,0,0,12,14.715841936057194,8,1.6094880839229553
255,10.013132023674205,14,0,0,0,12,14.715841936057194,9,1.6725803630461338
255,10.013132023674205,14,0,0,0,12,14.715841936057194,10,2.0178784561257177
255,10.013132023674205,14,0,0,0,12,14.715841936057194,5,1.9817314918368198
255,10.013132023674205,14,0,0,0,12,14.715841936057194,6,2.343443896059735
256,7.746271873160537,7,0,1,0,10,13.298017841867978,2,1.8573788998731713
256,7.746271873160537,7,0,1,0,10,13.298017841867978,3,1.7996004028686956
256,7.746271873160537,7,0,1,0,10,13.298017841867978,4,1.3854111808199836
256,7.746271873160537,7,0,1,0,10,13.298017841867978,7,1.790991496875017
