person_id,school_id,summercamp,female,parental_schooling,parental_lincome,test_year_5,test_year_6
762,2,1,0,11,14.563252521490398,2.5692449720806856,2.8336035338482257
763,22,1,1,10,13.10650267718565,0.6375043045720635,1.4908352151161062
764,22,1,1,11,14.704190666326921,2.737609445052216,2.908505966311442
765,14,0,0,11,13.726225910411143,1.8873321726537147,1.8089460569164293
766,29,1,1,13,15.460692663558582,2.435247252228364,2.9666863795475935
767,17,1,0,13,15.421563018400366,3.204428841062374,3.758301863717548
768,18,0,0,11,14.183174873715224,2.531301952605054,2.822810570275961
769,18,1,0,12,14.908262749578556,1.287921667989637,1.8091617706162688
770,9,0,0,11,14.73750001648671,3.069632744442447,2.2651037511431014
771,27,1,1,11,14.884344186535252,2.7706166871191407,3.33716706215208
772,12,0,0,11,13.597758278200223,2.424029502683395,1.3040441875717126
773,7,1,1,12,14.332503444406909,2.420893957660937,2.681774695543637
774,22,0,0,10,13.105877220732165,0.606624390448742,0.9699163416675611
775,11,1,1,12,15.070653402840708,2.1471147481824464,2.6109109001499684
776,16,0,1,12,14.533556542605067,1.9451561623793319,1.828893462793515
777,16,1,0,10,13.712454680987674,1.1280347174772876,1.902659429345438
778,8,1,1,11,14.69563200674657,2.3066466330031408,2.6809556290660757
779,25,0,0,10,13.063340730539359,1.2259239176521697,1.3465274157130005
780,1,0,1,10,13.26644244325148,1.5235469202613054,1.825042182389216
781,30,0,0,12,15.304599210574805,2.5372657553929874,2.573790875383805
782,9,0,1,10,14.092849255509883,2.1573264397529104,1.71760433207923
783,12,0,0,11,13.865409500571845,1.9960453693411186,2.213271094571633
784,9,0,0,10,12.964493807174374,0.9743211156551894,1.0691561396506841
785,6,0,1,13,15.118967306168104,3.192414589415415,2.2261356402646926
786,16,1,1,13,16.772059545093043,3.398979097267228,3.6234477756378785
787,5,0,0,11,14.9983957513802,2.788463451509554,2.659416870919786
788,21,1,1,11,14.910115302173633,2.8349127843320323,2.4329538417891943
789,2,1,1,13,15.840263575297978,3.1691419537374492,3.7858600940217526
790,27,1,1,11,14.508294602581138,2.86444473945781,3.849079008978675
791,7,1,1,11,14.60447924835949,2.653017183545644,3.0446182037086023
792,14,1,1,14,15.87845282921985,3.0828047497069306,3.7586962080808513
793,12,1,0,12,15.224632740991243,3.0287929641799605,3.603297705756398
794,2,1,0,14,15.677362695291988,3.13505727853331,3.5748173134269527
795,27,0,0,11,14.01854234436812,2.0274698395422885,2.1217763539371632
796,6,0,0,11,14.418224702642233,3.2465417249325466,2.739276154738158
797,27,0,0,12,14.746411500411522,2.452566523564805,3.089160386900974
798,17,0,0,12,14.627322507764267,1.618035600751641,2.524734167447889
799,4,0,1,11,14.42135587904166,2.5544808705420907,2.4483966440972336
800,7,0,0,10,14.297205689898275,2.346131393173913,1.6088709683238027
801,16,0,0,11,14.542714641468576,2.089186876249241,2.4798724324068564
802,25,1,0,13,15.85846008172477,3.5850946687202336,4.397080801775292
803,29,1,1,13,15.270068623806246,3.337153997112435,3.1437396477316226
804,26,0,0,11,14.51412099945779,2.8986737826474456,3.0353293536767585
805,3,0,0,11,14.34715947475586,2.169243126435462,2.3806505429378726
806,2,0,0,11,13.979577888097234,1.526040008606794,1.6572745760160126
807,29,1,1,13,15.246705332947016,2.0534307051521026,3.3153108926644235
808,2,0,1,11,13.578805699702206,1.893275464507391,1.6319981641941832
809,25,1,1,11,13.803251042748899,1.041778653556112,2.1527647203762474
810,3,1,1,12,14.230052539312013,2.1626997307425264,3.1371847336680156
811,24,0,1,10,13.701677039132356,2.741252166044627,1.9708594026808852
812,28,0,0,11,13.687493480126365,2.1576274881642648,2.416154699295468
813,23,0,1,10,14.274597825922084,1.9297157760399026,2.5052110813757906
814,16,0,1,12,14.556211869891259,2.504516387880564,2.4352202949985724
815,2,1,0,12,14.976162590233175,3.1228787040748838,3.418523591095975
816,8,0,1,11,14.443045832186167,2.9269158640477597,1.8167803994291176
817,9,0,0,10,14.194855283427085,2.4320296591794754,2.7030256066510985
818,20,0,1,11,14.568987432116431,1.852678042559643,1.811998397457758
819,2,1,1,12,15.354784622073945,2.410953429649365,3.1833516413523038
820,9,0,0,12,15.062812878280953,1.5332127772475195,1.2951979196392098
821,15,0,0,11,14.050206664013128,2.7943617898336317,2.7819772002325274
822,18,0,0,11,14.552829423847278,2.7045305473458803,2.6497466726022925
823,6,0,1,11,14.428076451250108,1.5497110527500402,2.0318796851621648
824,27,0,0,11,14.109177558280617,1.908255849523896,1.8042688879586832
825,16,0,0,10,13.680206730585233,1.035103130690974,1.4591175537222962
826,27,1,0,12,14.91466901427219,2.7290354480952836,3.157874096813018
827,21,0,0,11,14.330185400702021,1.7684795466259664,2.0598826075704264
828,10,1,0,14,15.482239990566615,1.4816247149997797,2.168829879149427
829,10,0,0,11,13.847314591747505,2.721227244309963,2.323242173550093
830,7,0,0,11,14.47157765304229,2.073747622849149,2.283844067567145
831,4,0,0,11,13.892681858980872,2.1260965409062518,1.5289195404168086
832,1,1,1,12,15.907726841897924,3.323021170975015,3.850931880750311
833,13,0,0,11,14.650158465428767,2.8051166410563537,2.3296345004942367
834,1,0,0,13,14.762717277038536,2.3265449363849466,1.3763325277339682
835,29,1,1,10,13.897308217638079,1.3821054109429647,2.0850875826524518
836,8,0,1,12,14.914019665306606,2.8780982298895506,2.213526566018016
837,15,0,1,11,14.227815435004196,2.5067220784312205,2.6468143518715572
838,8,1,0,11,14.314666603633022,1.0834277105645724,2.1255833460356612
839,1,0,1,11,14.585337033437131,2.2818787422763145,1.8806988696673743
840,8,1,1,13,14.950790886480807,2.8391327600812026,2.8721525049148497
841,19,0,1,11,14.526850303553898,1.6005368956924158,1.9690210768556609
842,22,1,1,12,14.615860753578124,2.9785813601951774,3.213421599587604
843,30,0,0,11,14.957171162183474,2.0887105601777,1.9362614863524759
844,30,0,1,11,14.997577231360461,2.301134117135476,2.862459211371519
845,18,0,0,11,13.899862228939368,1.7285160687027321,1.7896935073118307
846,1,1,0,11,14.949577966301993,2.1714648000980254,2.7967040236208347
847,4,1,0,11,14.643246719201423,2.6285895253911606,3.275565646316068
848,1,1,1,11,15.318813840739859,3.163075516965951,3.486237008391215
849,4,1,1,11,14.291762537679903,3.0318272475626453,3.174937539488285
850,26,0,0,11,14.479701819472853,2.641792879870881,2.0530582907960326
851,14,1,0,11,14.946882987506587,1.4968628720413963,2.8871122508366818
852,7,0,1,11,13.842158204846536,2.188533406367814,1.6276299724182293
853,17,0,1,10,13.765777822118999,1.6467995928920254,2.149276964129725
854,15,1,0,11,14.412147211347843,2.2694671481138675,2.7773099637978516
855,18,0,1,11,14.385211116858411,2.393808673906033,1.8423500638565282
856,17,0,0,11,14.242442340885273,2.1358909637486785,2.662999889640066
857,24,0,0,12,15.696879667396122,2.205874980767452,2.466693279956691
858,12,0,0,11,14.505030219442487,2.6386729278989325,2.5393947843949545
859,14,0,0,11,13.940597595833514,1.5553738113701716,1.351425202840714
860,13,0,1,11,14.420562556018837,2.0225297917188243,2.182523890204993
861,1,1,1,11,14.866116955812135,2.5751145729466365,3.292513655488862
862,9,1,1,11,14.898132955413026,3.3671394749074484,3.7779345782989635
863,7,1,1,11,13.54874123137622,1.3874665161635495,2.2891368933559355
864,28,0,0,11,14.197995920835723,2.372646569405715,2.5215696172095337
865,17,1,0,12,14.322430510344258,2.218194650255252,2.3389826323692566
866,16,0,0,12,14.88403091775648,2.3261335229795055,2.7819032154180006
867,30,0,0,11,15.207437793641963,2.8159287442484233,2.461083653228217
868,17,1,1,11,14.797591800039314,3.6190157939807492,3.481950136114378
869,13,1,1,12,14.84451497105828,1.7965382679336537,2.888441272796348
870,4,0,1,10,14.475151462689414,1.6262205169792072,2.2043491860525526
871,20,1,0,11,14.259239844613134,1.4806235998326471,2.0387693133592366
872,17,1,0,12,15.169434753616391,3.1996233735263733,3.3015106989396816
873,9,1,0,13,15.996816526323036,2.616893892455207,2.7153969706631553
874,8,0,1,11,15.05842340478182,1.8099206620308967,2.3580231382681025
875,26,1,1,12,14.87352796790412,3.4230375259000727,3.4785735560209075
876,28,0,0,10,14.135088262731545,2.125639261743363,2.088117407537122
877,20,0,0,10,13.414459047033533,1.887951227593971,1.7184241277247088
878,29,1,1,11,14.588512031640564,2.7549906436910514,3.2889381352802003
879,7,1,0,11,14.82836732922107,2.438097976044493,2.6497098784933697
880,13,0,1,11,14.448880218446764,2.5486863175361956,1.9903916625190137
881,26,1,0,13,14.919086122501588,3.1872268520775715,3.050233899331085
882,11,1,1,11,14.720599574531478,1.73560024733398,2.2877249170825844
883,21,1,1,12,15.575873136235979,3.019987981453772,3.5160110622612133
884,29,1,1,14,15.926753577237163,3.0780718096776507,3.7361755292657173
885,6,0,1,14,15.852437810946864,2.8824741283046116,2.361882465559613
886,16,1,1,12,14.629018476409994,1.274356739266907,2.096784040096089
887,3,0,1,11,14.517637255173602,1.9978914150663303,2.4869383979499666
888,14,0,1,12,14.993325791614728,2.7450584981557404,2.6947295654778167
889,11,1,0,10,13.796039827848356,1.4623985145291005,2.001089740702587
890,9,0,0,11,14.243050610191542,1.6814688792893482,2.0563138391659495
891,2,0,1,11,14.588451615791591,1.9484836976514264,2.24131704750845
892,21,1,0,11,14.748000388016758,3.3928215154800156,3.5384405455894656
893,6,1,0,11,13.794186397535318,2.0318274858671646,3.452741158139033
894,13,0,1,11,14.804427244166073,1.9411272630821026,1.8208167869351937
895,25,0,0,11,14.411838846164665,1.5052062291134356,1.980019852730429
896,30,1,1,18,16.956144725495495,3.9528035749037502,3.892744937241744
897,6,0,0,10,13.821901041240967,1.9447880863398879,2.1434002053772137
898,1,1,1,12,15.868980509525288,2.5722750358597666,4.377245722572684
899,25,0,1,11,14.101752522431045,1.9702857127869562,2.079708508545171
900,6,0,1,10,13.035918493793348,1.2303918188793324,1.4980482871949596
901,3,0,0,11,14.491361028781991,2.408623139015798,2.871654380200658
902,30,1,1,11,13.898309337542923,1.2103088621737024,2.3117253892750624
903,18,1,0,11,14.133907684975666,1.0955416015981734,2.1547729351315743
904,25,0,1,10,13.690126127920262,1.609012577595954,1.9546928994617498
905,3,0,1,11,14.460290980230683,1.799533940586335,1.9426340340435517
906,25,0,1,11,13.523841081776185,1.8091036419563769,1.6151724139325319
907,17,1,1,11,15.025832203840288,2.9837424027473536,3.0260102768162045
908,27,0,1,10,13.465192420406986,1.9346466274244176,1.5333013770459967
909,27,0,1,12,14.881848769527291,2.5072643741961373,2.530648795490229
910,26,1,0,10,14.065192582995763,1.4424969025551593,2.1240167275689443
911,4,1,0,12,15.195194255334993,2.447009874395291,3.279793028595009
912,11,0,1,11,14.456650321843323,1.865468855504838,2.156254017402761
913,6,0,1,11,13.787225509151527,2.023079079586674,2.359084978315239
914,6,1,0,12,15.303227815494257,3.475011642512961,3.4880770338877345
915,9,0,0,11,14.227202525211514,2.725648877060255,2.163170143245869
916,14,0,1,11,14.80985011790248,2.17759708101549,2.0319112673275255
917,19,1,1,12,14.825736762922073,3.4053883790722494,3.52791039692428
918,18,0,0,10,14.754164952792491,2.5725745732243013,2.381715634275421
919,10,1,0,15,16.628782666902563,3.342100682811186,3.1906677195276143
920,3,0,1,11,14.713560649366874,2.2419963170043102,3.169850879615634
921,18,0,1,11,14.936724858957266,2.671952260427194,2.484514031605516
922,9,1,0,11,13.819614869232739,1.2812914813079543,2.048234027145536
923,18,0,0,10,14.426189689836916,2.692914593599665,2.6543822902326246
924,26,0,0,11,14.301212418258274,1.9319626002094963,2.1833739005547637
925,1,0,0,11,14.532623109458061,2.1987287017301287,2.1739734294089113
926,12,0,0,10,13.768120700034801,2.5415425098255007,2.7278369820440664
927,7,0,1,12,14.488160296564095,2.3049594815443966,2.2871015569092252
928,5,0,1,13,15.569709598517033,2.389427851788964,2.6865371314970297
929,16,0,0,12,14.444096700373048,2.0112432187449425,2.0116424951457894
930,20,1,0,12,15.498513033199401,1.9373306703745636,3.2850223818503577
931,5,1,0,16,16.26259685471412,3.200265156765318,3.311602986073616
932,15,0,0,11,13.920334637216158,2.1203298104628256,1.9283281680571867
933,24,0,0,11,14.976667041739308,1.815168982807525,1.8598358153714671
934,8,0,1,10,13.938594414972687,1.84316726348943,1.3400101898378682
935,4,0,1,11,14.495880882505231,2.1368767546983043,2.1165101632130736
936,18,1,1,13,15.466377462380196,2.9945372914949693,3.6082132613960667
937,28,0,1,11,14.966490067033222,2.2608032826187183,2.073717221423231
938,4,1,0,12,15.465094541500106,2.4755467939834985,3.4443564809676555
939,8,0,1,11,14.74165722311598,2.090828538089399,2.040049877765683
940,20,0,1,11,13.84358813583871,2.3606085521599454,2.242132467147353
941,7,1,1,11,13.622894425221704,1.4410281695912028,1.7375666193179706
942,26,1,0,11,14.273162326928807,1.1438671024414577,2.621345280826142
943,17,1,1,11,14.709963431367909,2.585566683942899,2.9063441605792217
944,7,1,0,12,15.03534109657914,2.5346392095269232,3.0088158072997686
945,2,1,1,12,14.584851768315026,2.6689994763144473,3.3045679655986406
946,6,1,0,12,15.120794526965211,2.150902331938179,3.321810176895131
947,9,0,1,10,12.937307725866642,1.848360707417404,1.610985512381334
948,22,0,1,10,14.31864080419962,2.4165416672419884,1.8460003948559467
949,12,0,0,11,14.415086732616091,2.600162791935177,2.7857149077623666
950,28,1,1,11,14.647911301569174,2.0564109168265796,2.889340108781064
951,4,1,1,11,14.69948816463158,1.928636851436532,2.368738639822059
952,1,0,0,12,14.57318363800201,2.881444052553853,2.5995565389898485
953,1,1,1,13,15.722784891170484,3.3487127035201927,3.5306023071330834
954,20,1,1,10,13.520488350652796,1.1176031717036916,2.081996829645291
955,25,0,0,12,15.047307065242723,1.7857125820473376,2.7489822296450246
956,15,0,1,11,14.35447007215296,2.2326913356803506,2.3882874707068864
957,16,1,1,11,14.10617103189843,0.8018018782399419,1.8151483073397199
958,21,1,1,11,14.893887321104781,2.964742398179689,3.601005539108051
959,15,1,0,11,13.894696905038822,1.1188216004167821,1.711226356859681
960,27,0,1,11,14.036308754102995,2.154717638807643,1.3131474663124412
961,28,0,1,11,15.297334397837451,2.903180767627421,2.3817579903738917
962,19,0,0,12,15.260355306298486,2.472555539373611,1.9107195735919722
963,11,0,1,12,15.066767509020952,2.5840485557879926,2.6825853717937713
964,26,0,0,13,15.414915939686306,2.9695008231607485,2.7364904878419196
965,20,1,0,11,14.771985952578262,2.608225740724072,3.519272998666702
966,1,0,1,11,13.95111268796259,1.768352155021634,1.8465612535300193
967,3,0,0,11,14.166495400772316,1.938861311862913,2.036506649861623
968,8,1,0,13,15.84588940162194,3.0039235566883065,3.234063775470236
969,8,0,1,11,14.478924206567253,2.737618304620572,2.9379997828012496
970,30,0,1,10,13.934742654840107,3.116069324031864,2.4172708977148285
971,4,0,0,13,15.372274222404542,2.553896126775352,2.402823397320081
972,24,1,1,NA,15.183822800877737,2.837866798882433,2.6792200563202258
973,1,1,0,12,15.006249967014703,3.323154244403522,3.73622411599914
974,3,1,1,12,14.465731866371138,3.0575840392751297,3.17181781710385
975,24,1,1,12,15.192339956542504,3.058732959769245,3.192136492478049
976,9,1,0,13,15.604692523094657,2.635664449575433,3.6416933211300995
977,24,0,1,11,14.756994865037642,3.0090333109005316,2.493156503570574
978,16,1,0,11,14.344977269013041,1.3918624555024817,2.055896126660702
979,29,0,0,10,13.892589119171028,2.046046768661241,2.4690856975486493
980,2,0,1,11,15.007821003191959,2.941380064864754,1.8757763822260993
981,10,0,1,10,13.720242582433492,0.9431444938458234,1.0011445725910544
982,17,0,1,10,13.432584701998161,1.76152376247581,1.4716514344173026
983,13,0,0,12,15.184736684283317,1.8584372368335471,1.7084808217002732
984,16,1,0,11,15.58110053949299,3.1473541019918443,3.505112237277739
985,14,0,1,11,14.527593266138664,2.155759090494441,2.3996807981692463
986,11,1,1,11,14.317623653405676,2.868667527176778,3.736909881410843
987,28,0,1,13,14.920016482256434,1.954657086445629,2.516073019432686
988,7,0,1,11,14.14504124162357,2.0693116192739747,2.7892387668242877
989,14,1,1,12,15.120323043324161,3.6081346253975664,3.294843928519547
990,20,1,0,12,14.66171778354914,1.3830912427939381,2.5295300140826877
991,16,1,1,12,14.947085994234625,2.492835786167868,3.1175643345844697
992,6,1,0,12,14.681247920730788,3.039937297560484,3.0567573651008266
993,28,0,0,10,13.670453466267094,1.6203099290748446,1.7306208901963498
994,6,1,1,13,15.014380606852841,2.998737926435376,3.095461248520868
995,17,0,0,10,13.824412162321604,2.3452971678284333,1.9034374681617123
996,9,1,0,12,15.138596793664652,0.7962385818271562,2.1812056597549843
997,23,0,1,11,15.358305791599731,2.051333171518709,1.890484955621971
998,9,0,1,11,14.70300002652439,2.0200834210488945,1.4571524066679502
999,17,0,0,14,15.312876090429663,2.65513531498174,2.347271029889142
1000,4,0,0,11,14.445269383605432,1.8004856289657334,1.754663100714618
1001,23,1,0,11,14.18879862108994,2.5556128526632227,2.565252851487703
1002,14,1,1,14,15.579241832734331,3.880113344727769,3.7755546659077424
1003,7,0,1,11,14.251911628024958,2.207047832308739,2.2872461433722178
1004,12,1,1,11,14.622731321233465,2.7135268917561954,2.3550989966601077
1005,27,0,1,11,14.969474663002087,3.181487054030532,2.2122078864892005
1006,15,0,0,11,14.762138135887678,2.920964377947113,1.8059452395849918
1007,2,1,0,11,15.034443827344676,2.445355199354819,3.438017627572921
1008,20,1,0,15,15.950377581632125,3.5502059327220312,3.6030573633662675
1009,5,1,0,14,16.29384342592853,3.877155851848096,3.627243799936264
1010,4,1,1,12,15.212214559516449,2.3980812167753722,2.5403212029646025
1011,24,1,0,10,13.37220137570925,1.1462136054004821,1.5557944996243183
1012,2,1,1,11,14.531777661956516,2.875081314038398,3.2510089491875114
1013,19,1,0,13,16.001082887329318,3.4170295981304855,4.137785031728354
1014,30,1,0,11,14.145205416175862,1.495388881228203,2.3519501656042148
1015,30,1,1,11,14.066833393040026,3.1728982003548634,3.63534986235375
1016,12,0,0,11,13.915574866553964,1.8207064926964431,3.108647458270569
1017,29,1,0,12,15.368021283352233,2.637646875248007,3.6481017056972083
1018,3,1,0,15,16.133170566215654,3.52828838260049,3.822334992797443
1019,7,0,0,11,14.706822172427758,2.177387460456081,3.0496213174334126
1020,22,0,0,11,14.483191159313266,2.2620123169396402,2.5528846484330776
1021,16,0,1,11,14.460535495114167,2.775992430918404,2.805482074287012
1022,25,0,1,11,14.450416536857258,2.832575241390986,1.8721691192237373
1023,12,1,1,11,14.60698844271321,2.3920210179419295,3.136488330408552
1024,28,1,1,12,14.884551966250946,1.9824040057501349,2.6414970514853633
1025,10,0,1,12,14.265013999350272,2.8629292272375695,2.8833685702981895
1026,18,0,1,11,14.303627460278062,2.702442349758519,2.659907914632335
1027,3,1,1,13,15.543554987714424,3.1143639389891495,3.0664914199733038
1028,1,0,0,11,14.819816998861072,1.9725535670075716,2.091469666926293
1029,5,1,1,15,16.563395954579683,3.647666398971225,4.5726233421079225
1030,14,0,1,11,14.05955633656219,1.6856969279453713,1.6890394857705975
1031,6,0,0,12,14.685702963514956,2.6843394685934236,2.44162359793448
1032,6,1,0,12,15.272616592595734,3.1773360858342348,3.188576414729743
1033,13,1,0,12,15.043794806667036,2.974872012484842,3.181847799772784
1034,12,0,0,11,14.699199099477234,2.533602355706099,2.175317554082652
1035,6,0,1,11,14.639062684391911,2.5227070377650573,2.3449145791585977
1036,19,1,0,11,14.652929071573853,2.7151136155068656,2.784745815715101
1037,23,0,1,11,14.511137124971635,1.9726087588415044,1.5695407483499453
1038,22,1,0,12,14.967851814185655,3.1049808977704765,2.9298995442272697
1039,6,0,0,13,15.117562530374189,2.0799093439218805,2.503584261823088
1040,22,1,1,14,15.63153557282332,2.711081202732771,2.9136756629462615
1041,30,1,1,12,15.504879770291287,3.3089340156879405,3.9005898112635733
1042,22,1,1,11,15.337439626015472,3.6224938473030543,3.768279187111928
1043,28,1,0,11,13.77357031662748,1.3702839193298912,1.7080434735796934
1044,6,1,1,11,15.251986775818667,3.1223119303101514,3.2377707690168593
1045,28,0,1,10,14.362616616764612,2.538514245871837,2.0705100840289874
1046,18,0,1,12,15.154810903290004,3.5121878065626113,2.2389787936112877
1047,28,1,0,14,15.74823051157173,3.212542944976264,2.8550544923185193
1048,17,1,1,11,13.811613238708773,2.870396240766662,2.818296213251103
1049,30,0,0,11,13.927720418315403,2.0397748352913747,1.6500151699269026
1050,11,0,0,11,14.407233625361586,1.8116328614053983,2.3571785293826384
1051,7,0,1,11,14.32897879531557,1.7720146031716597,2.1132088722214624
1052,16,1,0,12,15.443912140897842,3.115859848992819,3.524492616209964
1053,30,0,0,12,15.353612345899954,2.1465015702166768,2.2323304891046574
1054,29,1,0,16,16.16044914893854,2.7957671382455387,3.087753165588311
1055,28,1,0,11,14.408213216352602,1.9469993611085425,2.7304499798513433
1056,9,0,0,11,14.478370693889195,2.3674268354706793,2.2739966992618155
1057,4,1,1,11,13.934880100926257,1.957620349117322,3.2630181437975834
1058,21,1,0,11,15.510668171377118,2.7286700140116547,3.2136370548256155
1059,15,1,1,14,15.59017175100991,2.968179166728907,3.3673849812591774
1060,25,0,0,11,14.610131156200596,2.042639260825688,1.5135852928103388
1061,15,0,1,11,13.730505201480787,1.6923250855328889,1.7580259024754858
1062,23,0,0,11,14.456230408282378,2.384683055200528,2.2459334770620605
1063,23,0,1,12,14.846302116975831,1.9504498473490979,2.7933772237984744
1064,29,1,1,11,14.127116869889162,2.4320945523660384,3.183554700370879
1065,15,0,0,10,13.499834153410806,2.563913501413932,1.944513733591671
1066,28,1,1,12,15.54648733614604,3.6191787809504983,2.8535983540574956
1067,14,0,0,10,13.653397678209323,2.3235005076335025,2.086123866288303
1068,10,0,0,11,14.602189277779923,2.8051842999918444,2.288346480384642
1069,3,0,0,13,15.220636036674842,3.0626052474036047,2.6365387773638034
1070,6,0,1,10,13.347217960178517,2.2152631147780832,1.646050925385006
1071,18,0,0,12,14.43783723896296,2.044928576722234,2.2649952361951406
1072,6,1,1,12,14.954716116737833,2.01961734999073,3.1033871952455003
1073,14,0,1,11,13.978070250551717,1.832223794363587,1.6672046060192418
1074,15,0,1,10,13.572585222026023,1.683184937530708,1.3842295067676758
1075,19,1,1,11,13.653433132508399,0.9093070905144324,2.2199873765386413
1076,5,0,1,11,14.973047879183373,3.508646833728506,2.4497788139514647
1077,28,0,1,12,14.437085421413226,1.8350309422439888,1.8361686700212962
1078,19,0,0,11,13.999965375018792,1.8507054811693737,1.843994361880494
1079,13,1,0,11,14.012133195260889,1.4854674182112135,1.5477458221691658
1080,24,1,0,12,14.964177012450616,2.532059779521025,2.78233081464369
1081,24,0,1,11,14.575016438796704,2.685635373787287,2.7018046141117957
1082,10,0,1,11,14.96061396402936,1.790097197159508,1.9836644359224123
1083,30,1,1,12,14.281677718478596,2.5160329457561623,2.1465903693149224
1084,3,1,0,10,13.468992380964902,1.4029927279180294,1.557133711501346
1085,27,0,1,11,13.751366620930856,2.357927294381231,2.2994282770514927
1086,25,0,0,10,13.893667595180226,2.4326714242882383,2.5095297112427253
1087,23,0,0,11,14.433299316275091,2.566113263258791,2.5041874483272863
1088,10,0,1,11,14.738733344261082,2.0843363350737136,2.386116948414617
1089,22,0,1,11,14.195602293951668,1.6394155296871213,2.066623210316076
1090,10,0,1,11,14.861420276477862,2.500587324196724,2.924388665809796
1091,7,1,1,12,14.745075336762973,2.61363919817808,2.855869965897836
1092,8,0,0,12,15.018958106627139,2.2609445288684937,2.4668317612899253
1093,4,0,0,11,14.56876023379043,2.266963255502035,2.4534033604093586
1094,19,0,1,10,13.420235221718146,1.016463309882434,1.1184929363451444
1095,4,0,0,11,14.496070417540036,2.380238606384166,1.4510053447946445
1096,20,1,0,10,13.284809510148701,0.9241477345423095,1.9027701169485083
1097,5,0,1,11,14.27305765298009,1.8491181179695861,1.2352117250167944
1098,24,0,0,10,13.57007150658439,2.0825946312288015,2.111161594577897
1099,17,1,0,13,15.118139628984181,1.9814046676317478,2.2392338434588495
1100,10,0,1,11,14.347470300349858,2.037731657022957,1.5670661193523838
1101,27,1,0,13,15.932172333819778,3.0588390858401455,3.162996557189604
1102,19,1,0,12,14.248952993117104,1.3567458064764129,2.3975168719889455
1103,12,1,1,14,15.323319134215968,2.232056018024309,3.9303972759280126
1104,8,0,0,10,13.846957425674963,1.6299642643884038,1.0332974326788578
1105,27,1,0,11,15.100103707721463,2.5124803837136107,3.5497348443416694
1106,4,0,0,11,14.333734991432708,1.9283883630295249,2.3095698489897396
1107,2,1,1,11,14.506627485590498,2.255650589249839,3.1106495054877157
1108,28,1,1,14,15.968274392629702,2.943436888325282,3.54956921343725
1109,16,1,1,14,15.46471372561848,2.1078886720482193,2.233993572784023
1110,15,0,0,12,14.683125711981393,2.3191920874843563,2.5309096366818205
1111,29,0,1,11,14.419078889780014,1.7237320739105237,2.313535524389831
1112,18,1,0,12,14.79791841571454,2.568115941954032,3.402079176478403
1113,23,1,1,11,14.915983686247024,2.931928904144805,3.7892573395885667
1114,11,0,1,11,14.350918245775986,3.096471180587342,3.1539142633177897
1115,15,1,0,13,15.799317193010223,3.368961055669179,3.0939188869719616
1116,8,1,1,11,15.45057688640295,2.654941522270833,3.6904771166899333
1117,1,1,0,11,14.780132083143073,3.049325063869313,3.5202650769968753
1118,23,1,1,10,14.564318547075704,3.3356958859927706,3.6115126467823186
1119,20,0,0,11,14.486176888353606,2.611460344067258,2.366373014041824
1120,30,1,0,10,13.703242135781242,0.9416232744794789,2.1910040152659365
1121,17,1,0,13,15.671183625144616,3.5469682563173084,4.041084643190115
1122,28,0,0,10,13.780233156904265,1.9739064050004778,1.384243096626743
1123,18,1,0,11,15.226771868934996,2.2582872833073964,3.351181800573084
1124,26,0,0,11,14.676649415440629,2.930171104726075,2.4659920362074965
1125,14,0,1,10,13.544534276870685,1.7030464902891316,1.8435858341736127
1126,10,0,0,11,14.297263186437844,2.0579427192991755,1.717059755973038
1127,29,1,0,13,15.004956680321625,2.845724444599131,3.1046997251377824
1128,22,1,1,13,15.64620599843532,3.522651975586727,3.255646565887453
1129,24,1,1,11,15.243274725023218,3.022282783295817,3.6118777086514764
1130,9,1,1,10,13.744744808783048,0.8087400399169566,2.0881671327474804
1131,22,0,1,13,15.44529043886814,2.5358506098110363,1.9895058934438548
1132,1,0,0,10,13.275546698515944,1.5337008498779707,1.5017585482829892
1133,22,0,0,11,14.209466683439517,2.4877453100423206,2.0390001806942815
1134,15,0,1,11,14.582526295665032,1.5020996728437832,2.047501372078489
1135,5,1,0,11,14.461876689973398,1.3920010814564565,2.1629412242918287
1136,20,0,0,11,14.80743383653078,1.6576955009742211,2.4542416513946623
1137,7,0,0,11,14.038088958334836,2.187565003811007,1.9953077698397579
1138,24,0,0,10,14.20554437460559,2.0932198311837524,1.9884575772255029
1139,8,0,0,12,14.62503877684119,2.4714750162540966,2.1350123420523772
1140,13,0,0,11,13.677276589244132,0.6642846925767386,0.7859009756325694
1141,16,1,0,11,14.856260996498499,2.6516703628336584,3.0158731286900746
1142,17,0,1,11,15.135696343942104,2.5651254281394316,2.1699691455920838
1143,30,1,1,11,15.192703838530006,2.432025593031294,3.1419559775556762
1144,15,1,1,12,14.741428685100592,2.3427958620545604,2.9703193659146794
1145,9,0,1,10,14.014932615883005,1.7439833423753388,1.1435265580034852
1146,25,1,1,11,13.951307494217524,0.5672220981121249,1.7842239798668975
1147,12,1,0,13,15.414757631997333,2.755475478823081,2.7061055884000087
1148,27,1,0,11,13.894823382510669,1.391505630434649,2.4142054393716537
1149,26,1,0,12,15.093668097568072,2.315111294154017,3.3951851544587166
1150,5,0,0,11,13.89777317049705,2.126079563848908,1.595051947361225
1151,10,0,1,11,14.417879234630824,1.8274650581118408,2.22610715590447
1152,17,0,1,11,14.45682733516576,2.56913881284257,2.41579868296401
